kzt;usd;tyr
0,170905;64,3167;12,1447
0,169744;64,2803;12,1509
0,16846;63,742;12,0661
0,168536;63,7705;11,2795
0,170462;64,4993;11,2234
0,169587;64,1683;11,1564
0,170528;64,5925;11,0271
0,169823;64,8012;11,0355
0,170498;64,7347;10,8621
0,172183;65,4176;10,8118
0,172396;65,4726;10,7526
0,171846;65,1639;10,8067
0,172721;65,3281;10,6413
0,172088;65,4072;10,8409
0,171666;65,3498;10,9369
0,170442;64,7766;11,0242
0,170797;64,7373;10,763
0,170287;64,3991;10,7096
0,169903;64,5171;10,6593
0,169213;64,2469;10,6572
0,169067;64,2422;10,5429
0,168596;63,945;10,4119
0,168878;64,0688;10,335
0,16868;63,9602;10,2513
0,169014;63,786;10,3937
0,168924;63,7906;10,4465
0,168799;63,9798;10,5201
0,170151;64,6794;10,6166
0,169752;64,7053;10,5831
0,169361;64,6917;10,6207
0,169558;64,6314;10,5415
0,171722;65,335;10,6481
0,171217;65,2166;10,4457
0,171465;65,2287;10,559
0,172438;65,4703;10,5054
0,171899;65,3001;10,4944
0,170666;64,8489;10,5026
0,170408;64,5598;10,4645
0,170321;64,6327;10,3762
0,170214;64,4888;10,2281
0,170296;64,5372;10,1283
0,169884;64,4156;10,1585
0,170601;64,4913;10,2001
0,17033;64,6106;10,1424
0,16963;64,4636;10,0773
0,169564;64,5394;10,1109
0,169975;64,9084;10,1083
0,170544;65,0583;10,1981
0,170928;65,3834;10,3016
0,170682;65,5547;10,2112
0,169614;65,1614;10,1581
0,169387;65,1243;10,1519
0,169562;65,234;10,1447
0,169564;65,0395;10,135
0,169004;64,7919;10,0395
0,167955;64,5158;10,0365
0,168171;64,6314;10,1292
0,167741;64,4326;10,0847
0,16766;64,3187;10,2077
0,167529;64,3352;10,2761
0,167477;63,9794;10,2762
0,166777;63,3877;10,2869
0,166736;63,1295;10,284
0,166372;62,9095;10,4087
0,165097;62,5229;10,5123
0,165691;62,8083;10,3773
0,16568;63,0452;10,3244
0,165759;63,0756;10,3759
0,165485;63,0541;10,3056
0,165417;63,2265;10,3604
0,165191;63,4951;10,3132
0,165485;63,4013;10,387
0,165487;63,5841;10,4553
0,16623;63,8699;10,4939
0,16568;63,766;10,3486
0,165959;63,7988;10,3328
0,164339;62,9944;10,3626
0,164278;63,0204;10,4578
0,164018;62,828;10,4537
0,164034;62,8129;10,4281
0,163858;62,9451;10,386
0,163427;62,8286;10,509
0,163309;62,8666;10,5231
0,163819;62,9776;10,6301
0,164144;63,129;10,5361
0,164128;63,1162;10,4363
0,164094;63,1572;10,2616
0,163913;63,1271;10,0563
0,164808;63,521;10,0475
0,164747;63,3791;10,0177
0,164966;63,4172;10,0288
0,165706;63,834;10,0126
0,167435;64,6423;9,93
0,168245;65,0546;9,86889
0,16839;65,203;9,93964
0,16795;65,0932;9,93815
0,167915;65,1299;10,0784
0,168353;65,2543;10,2188
0,168816;65,4287;10,1145
0,169218;65,6017;10,0993
0,168726;65,2032;10,269
0,170183;65,8907;10,2842
0,170566;65,9961;10,1731
0,17197;66,6082;10,0563
0,172602;66,784;9,98533
0,171544;66,263;10,0139
0,169988;65,6196;10,1691
0,169738;65,6046;10,1041
0,170331;65,9735;10,1375
0,170808;66,2608;10,1536
0,171255;66,4127;10,1548
0,172306;66,7471;10,0874
0,171686;66,4897;10,0275
0,171588;66,6235;9,97274
0,172173;66,9072;10,0357
0,171249;66,5002;10,0002
0,170272;66,0528;9,97375
0,170043;65,9981;9,92709
0,16953;65,5698;10,0108
0,169477;65,4393;9,96213
0,169261;65,4321;9,94134
0,168398;65,1909;10,0161
0,166693;64,4711;10,1696
0,165559;63,8272;10,1134
0,166344;64,1213;10,1597
0,166528;64,429;10,1077
0,165739;64,2199;10,0192
0,165165;63,8487;10,0576
0,165479;63,9453;10,1043
0,164732;63,706;10,1035
0,165506;64,1873;9,96937
0,165853;64,2888;9,81838
0,166095;64,4156;9,71171
0,166503;64,6407;9,76073
0,167386;65,067;9,77258
0,168224;65,4399;9,72305
0,167336;65,1312;9,82122
0,167183;65,03;9,83468
0,166573;64,8259;9,87131
0,166508;64,8672;9,84719
0,166784;65,0976;9,83369
0,165864;64,7416;9,86964
0,164835;64,2237;9,59155
0,165185;64,3652;9,48123
0,164978;64,2548;9,38152
0,16502;64,3455;9,40104
0,164022;64,0144;9,49988
0,163922;63,9542;9,5254
0,16352;63,7606;9,58791
0,163203;63,6336;9,45868
0,163936;63,7997;9,26608
0,164129;63,86;9,11627
0,164476;63,9966;9,32429
0,164645;63,87;9,27428
0,164513;63,832;9,38112
0,164345;63,8734;9,83093
0,164083;63,7748;10,0786
0,164392;64,0316;10,053
0,162853;63,248;9,85257
0,163476;63,588;9,82769
0,163893;63,7298;9,95649
0,163987;63,7295;10,0149
0,16433;63,9121;9,74819
0,164157;63,853;9,62456
0,164882;64,2009;9,48364
0,165309;64,2101;9,5247
0,164543;63,8881;9,70038
0,164516;63,7542;9,74822
0,164671;63,773;9,6531
0,165184;64,0213;9,6613
0,165257;63,843;9,53197
0,165127;63,7101;9,51667
0,165116;63,7637;9,47086
0,165524;64,0239;9,4169
0,165562;63,9722;9,37173
0,165838;64,1005;9,37948
0,165875;64,0817;9,18298
0,166616;64,4097;9,19115
0,165619;64,1401;9,35812
0,165653;64,1948;9,41501
0,165416;63,8135;9,40924
0,165513;63,7185;9,4988
0,165185;63,7244;9,68309
0,164573;63,5788;9,82717
0,164538;63,5653;9,87607
0,164361;63,2257;9,78188
0,162637;62,5544;9,73668
0,163152;62,7686;9,82572
0,162538;62,5326;9,93776
0,162712;62,5831;10,0887
0,162718;62,5283;9,99739
0,162783;62,4071;9,99739
0,162734;62,2499;10,0102
0,163201;62,1673;9,96048
0,163023;61,7164;9,89122
0,163115;61,7676;9,96275
0,162973;62,0315;9,92059
0,162174;61,9057;9,83076
0,161665;61,9057;9,87864
0,161665;61,9057;9,852
0,162524;61,234;9,92753
0,162192;61,2632;10,0026
0,161098;60,9474;10,1409
0,161775;61,414;10,1994
0,16206;61,4328;10,1959
0,163176;61,5694;10,3164
0,163535;61,5333;10,3836
0,16342;61,4654;10,4338
0,163998;61,8552;10,6718
0,163921;61,8343;10,6477
0,163904;61,9515;10,5856
0,163252;61,8031;10,5924
0,163821;62,338;10,5213
0,16494;62,8299;10,3992
0,164837;62,3934;10,4512
0,166092;63,0359;10,4721
0,166537;63,1385;10,5161
0,167751;63,9091;10,5101
0,167207;63,4342;10,5729
0,166588;63,1742;10,5481
0,166431;62,7977;10,5808
0,167572;63,472;10,6086
0,168361;63,7708;10,626
0,169032;63,949;10,3542
0,167549;63,047;10,2213
0,168785;63,6016;10,1546
0,167833;63,4536;10,0675
0,16794;63,3085;10,2034
0,169052;63,7698;10,0461
0,168766;63,6873;9,87096
0,169426;63,7413;9,87692
0,170777;64,3008;9,66501
0,172127;64,9213;9,70689
0,173201;65,5177;9,87049
0,172668;65,6097;9,71584
0,175541;66,9909;9,68596
0,174076;66,3274;9,69091
0,174679;66,4437;9,74069
0,173971;66,0784;9,82463
0,173795;66,1854;10,213
0,176482;67,5175;9,3872
0,181834;72,0208;9,70252
0,180448;71,472;9,54651
0,185031;74,0274;9,57551
0,180054;73,1882;9,48357
0,170176;74,1262;9,30996
0,169439;73,8896;9,07234
0,175053;77,2131;9,08698
0,175348;80,157;9,29603
0,174352;78,0443;9,46669
0,180489;80,8815;9,38456
0,175954;78,8493;9,37859
0,173596;77,7928;9,52482
0,176456;78,7223;9,44785
0,174278;77,7325;9,47074
0,173999;76,4074;9,45087
0,172656;75,455;9,4927
0,173788;75,7499;9,37234
0,172467;74,605;9,5777
0,171386;73,7515;9,3589
0,171816;73,5245;9,46594
0,172131;73,315;9,37468
0,172887;73,7145;9,43164
0,17451;74,7119;9,23246
0,173283;73,9441;9,01064
0,174402;74,6657;8,98524
0,176468;76,2562;9,07161
0,176045;77,0416;9,14135
0,173859;75,129;9,10666
0,172705;74,7163;9,09407
0,172794;74,496;9,05823
0,172853;74,5706;8,96418
0,171546;73,6894;8,97577
0,171298;72,7263;8,94946
0,175722;73,9719;8,93422
0,175649;74,1169;8,8953
0,17507;73,8725;8,75072
0,174648;73,4326;8,74563
0,174485;73,5819;8,8233
0,17475;73,9298;8,84107
0,174108;73,2056;8,77336
0,174819;72,9798;8,78584
0,174329;72,3918;8,78896
0,174116;72,3381;8,75702
0,171748;70,924;8,72415
0,172702;71,8804;8,69769
0,172748;71,5962;8,71491
0,172106;71,1408;8,59591
0,172231;71,0635;8,64142
0,172177;71,1012;8,60405
0,171643;70,752;8,5136
0,170579;69,7114;8,49926
0,17147;68,9831;8,43032
0,171193;68,3413;8,45431
0,172213;69,0151;8,46475
0,171363;68,6319;8,39149
0,171831;68,3123;8,43566
0,171665;68,6745;8,60211
0,171565;68,6183;8,40512
0,172695;69,1219;8,44805
0,173406;70,395;8,41025
0,172546;69,7524;8,32871
0,17175;69,4822;8,34088
0,17164;69,618;8,35563
0,17225;69,5725;8,42722
0,172435;69,4835;8,34027
0,171556;68,8376;8,30192
0,171257;68,8376;8,24182
0,17171;69,466;8,29396
0,171681;69,1284;8,36661
0,172845;69,9513;8,39255
0,174099;70,4413;8,4683
0,173349;70,4413;8,43149
0,173372;70,5198;8,45266
0,173344;70,4999;8,53645
0,175261;71,3409;8,62271
0,176048;72,1719;8,5798
0,173516;71,2379;8,63565
0,172288;70,88;8,58763
0,172279;71,2298;8,59713
0,171737;70,7479;8,65052
0,172136;71,1275;8,72106
0,171488;70,7998;8,64985
0,172491;71,231;8,70049
0,173074;71,7139;8,66711
0,173233;71,9628;8,61108
0,171768;70,9668;8,62169
0,171553;70,7881;8,61394
0,171707;70,963;8,61452
0,172761;71,5974;8,60137
0,172606;71,585;8,61165
0,173267;71,9196;8,69107
0,173026;72,2348;8,68293
0,17462;73,3633;8,75029
0,174086;73,4261;8,62022
0,175969;74,1586;8,57883
0,174807;73,3806;8,51651
0,174965;73,2806;8,48653
0,174536;73,0397;8,51138
0,175461;73,6376;8,57956
0,175705;73,775;8,58476
0,174784;73,1522;8,58078
0,174461;73,2351;8,66719
0,175513;73,6067;8,7267
0,174414;73,2157;8,6569
0,174447;72,9676;8,69757
0,175411;73,4321;8,70457
0,174992;73,2392;8,73911
0,175968;73,7711;8,7737
0,176563;74,0999;8,78947
0,177174;74,4184;8,85174
0,177779;74,5126;8,82684
0,179878;75,5379;8,83172
0,179179;75,2354;8,81976
0,177566;74,6382;8,81981
0,175623;73,8039;8,79756
0,175813;73,5849;8,74814
0,17632;73,8588;8,79629
0,179284;75,468;8,80736
0,178606;75,1823;8,74071
0,178538;75,591;8,60837
0,178997;75,9645;8,64616
0,177762;76,0713;8,63674
0,176842;75,5274;8,60965
0,175287;74,8896;8,63114
0,175062;74,7148;8,57549
0,176048;75,1884;8,45168
0,176263;74,9278;8,43026
0,17737;75,1941;8,48105
0,178291;75,0319;8,43496
0,180147;76,0381;8,42109
0,179846;76,2711;8,28179
0,179472;76,3545;8,19929
0,180664;77,178;8,16691
0,179973;76,8195;8,21766
0,182769;78,6713;8,17959
0,184609;79,6845;8,21966
0,181995;78,7847;8,22345
0,179803;77,2774;8,19308
0,180435;78,0915;8,13098
0,180875;78,1281;8,14309
0,182463;78,5119;8,04373
0,182058;78,0921;8,00104
0,181817;77,9157;7,96147
0,180209;77,0284;7,96437
0,179946;77,0239;7,86715
0,180052;77,2855;7,74409
0,179988;77,2759;7,66322
0,181824;77,9461;7,62656
0,181697;77,9644;7,62308
0,181879;77,9241;7,6656
0,181347;77,778;7,3575
0,180007;77,0322;7,21318
0,179869;77,0809;7,35866
0,178832;76,4667;7,35923
0,177844;76,4443;7,34537
0,17787;76,4556;7,34384
0,17996;77,552;7,44336
0,182276;78,8699;7,52617
0,183154;79,3323;7,42512
0,184892;80,5749;7,37189
0,184591;80,0006;7,32459
0,18134;78,4559;7,22557
0,178491;77,1875;7,15419
0,178587;76,9515;7,2262
0,178067;76,3978;7,23955
0,178351;76,2075;7,14429
0,179612;77,1148;7,00637
0,179749;77,3262;6,75665
0,179116;76,9197;6,66255
0,177874;76,253;6,59773
0,177507;75,9268;6,22532
0,178022;76,2627;5,79316
0,177499;76,012;6,2249
0,178242;75,76;6,29333
0,17856;75,8146;5,96433
0,178427;75,4727;5,83507
0,178314;75,4518;5,44291
0,178898;75,8599;5,49626
0,179066;76,1999;5,35745
0,179286;76,3203;5,3689
0,177755;75,6151;5,42327
0,177802;75,1996;5,40971
0,176335;74,2529;5,35193
0,175995;74,2506;5,31531
0,174931;73,6618;5,10151
0,174521;73,3057;5,1858
0,175322;73,7124;5,04792
0,174472;73,1195;4,84624
0,174209;72,9272;4,57497
0,174832;73,4453;4,24692
0,174918;73,4201;5,33386
0,173865;72,9781;5,91575
0,174669;73,3155;6,33278
0,177626;74,6721;6,29433
0,179089;75,3498;6,38724
0,179088;75,4571;6,21005
0,178341;74,8392;6,09117
0,175629;73,6921;5,78432
0,175397;73,7175;5,43317
0,175148;73,6567;5,40875
0,175481;73,8757;5,43581
0,175252;73,8757;5,5074
0,175252;73,8757;5,60302
0,177507;74,5157;5,63993
0,176535;74,2663;5,64894
0,175443;73,5264;5,64318
0,175688;73,7961;5,66413
0,175321;73,5453;5,71544
0,175839;73,9735;5,78343
0,17558;73,7243;5,8148
0,175272;73,355;5,85657
0,175298;73,3694;5,80681
0,176929;74,3615;5,71556
0,177938;74,8569;5,81259
0,178981;75,6354;5,76416
0,177866;75,04;5,69084
0,179602;76,1854;5,65062
0,179782;76,2527;5,60765
0,178083;75,5053;5,58409
0,179123;75,9051;5,5174
0,179587;76,0801;5,5027
0,179521;75,7293;5,51771
0,178754;75,1107;5,53865
0,177342;74,2602;5,65426
0,177153;74,1192;5,60238
0,176833;73,8526;5,50558
0,176564;73,7579;5,56461
0,176362;73,9378;5,56198
0,175806;73,3092;5,63242
0,175885;73,2895;5,84656
0,176924;73,7669;6,1553
0,177243;73,7755;5,9403
0,177034;73,9717;6,77806
0,177231;73,9833;6,61464
0,177468;73,7532;7,36145
0,177054;73,4747;7,9034
0,178255;74,4373;7,44922
0,177018;74,0448;7,45867
0,177122;74,5755;8,01363
0,175216;73,5187;8,16441
0,175854;73,7864;7,91843
0,177065;74,4275;7,81294
0,176908;74,264;7,61075
0,176016;74,0393;7,34309
0,175375;73,4996;7,10257
0,175378;73,5081;7,01623
0,174756;73,2317;7,06108
0,174154;72,9619;7,0189
0,174543;73,1019;6,94912
0,175753;73,6582;6,47257
0,175998;74,139;6,4433
0,177217;74,6085;6,3135
0,178999;75,3585;5,91568
0,180887;76,1535;5,73044
0,179739;76,1741;5,68163
0,178629;75,7576;5,67927
0,178776;75,8287;5,68681
0,178268;75,7023;5,66681
0,177801;75,6373;5,607
0,177325;75,8073;5,17255
0,178177;76,0734;5,07989
0,178982;76,6052;5,37426
0,177812;76,3802;5,4255
0,179758;77,773;5,47892
0,177835;77,1011;5,56523
0,178025;77,1657;5,47075
0,178737;77,5104;5,42774
0,178166;77,2535;5,39537
0,175738;75,6826;5,25948
0,178318;76,9808;5,11112
0,175683;75,5535;4,99351
0,176828;76,2491;4,98374
0,176717;76,0155;4,92701
0,177616;76,8198;4,93064
0,176716;76,4217;4,88165
0,174361;75,0893;4,80114
0,173816;74,768;4,69075
0,174521;74,9578;4,47598
0,174417;74,939;4,53928
0,173809;74,3823;4,527
0,174178;74,8451;4,29957
0,175462;75,2567;4,15061
0,175421;74,8617;4,10599
0,174836;74,577;4,07904
0,173784;74,1373;4,02234
0,173525;74,1567;3,91613
0,17374;74,04;3,69542
0,173708;74,3566;3,65192
0,172626;73,9968;3,59115
0,172614;73,8537;3,49709
0,173001;73,6992;3,81102
0,172162;73,6778;4,05321
0,171581;73,6007;3,8562
0,171534;73,5803;3,76317
0,171809;73,5266;3,74785
0,171967;73,3963;3,74829
0,171746;73,4737;3,76605
0,171289;73,458;3,70553
0,17167;73,587;3,67788
0,170912;73,2965;3,60141
0,171242;73,2411;3,41301
0,171562;73,4979;3,35645
0,171055;73,2636;3,30974
0,171039;73,2721;3,28481
0,170797;72,9294;3,29248
0,170175;72,8256;3,27736
0,168814;72,0829;3,24583
0,168845;72,1974;3,15741
0,167784;71,6797;3,07394
0,168305;71,8318;3,07614
0,169052;72,0323;3,07116
0,169505;72,5048;3,07335
0,168527;72,2216;3,17927
0,171027;73,1987;3,07553
0,171311;73,1661;3,14745
0,170003;72,6671;3,22417
0,168673;72,326;3,29252
0,16876;72,1694;3,48106
0,169266;72,1777;3,71108
0,168899;72,3723;3,67166
0,169778;72,7234;3,54639
0,170648;72,9086;3,5486
0,172247;73,6175;3,40676
0,172029;73,354;3,38812
0,171823;73,266;3,34675
0,172914;74,058;3,30964
0,17455;75,1952;3,23692
0,173424;74,4675;3,17158
0,174107;74,6336;3,12383
0,173158;74,0589;3,2133
0,173512;74,1236;3,25274
0,174002;74,2197;3,25955
0,173712;74,1656;3,29237
0,173647;74,3463;3,37373
0,173843;74,491;3,3659
0,174035;74,4947;3,42121
0,172852;73,6945;3,46458
0,173264;73,7663;3,35307
0,173819;74,098;3,35605
0,173515;73,8471;3,35662
0,172813;73,6088;3,36298
0,172093;73,1904;3,3598
0,171891;73,1388;3,36284
0,171925;73,0156;3,36828
0,171747;72,8724;3,37788
0,171482;72,7857;3,39238
0,171937;73,168;3,41867
0,172254;73,1304;3,4206
0,172291;73,5078;3,38315
0,17272;73,5962;3,33886
0,173597;73,9695;3,28786
0,17316;73,5671;3,30193
0,172774;73,4721;3,30643
0,172403;73,392;3,31144
0,172802;73,4753;3,29601
0,172571;73,4633;3,30851
0,173573;74,1503;3,32165
0,173992;74,364;3,32034
0,173926;74,0666;3,31324
0,173849;73,9465;3,31213
0,173125;73,7428;3,31767
0,173402;73,9908;3,34316
0,173048;73,9866;3,33972
0,172184;73,5744;3,3577
0,171752;73,2781;3,33514
0,171607;73,1912;3,31596
0,170905;72,8491;3,31537
0,171239;72,8545;3,29406
0,171153;72,9538;3,2777
0,171669;73,1909;3,26966
0,171996;73,4421;3,28776
0,171523;73,129;3,29429
0,170638;72,76;3,28273
0,171378;73,0841;3,32704
0,170597;72,7171;3,26746
0,170754;72,852;3,16509
0,17029;72,4329;3,15438
0,170389;72,5602;3,15431
0,171998;73,3315;3,16492
0,171726;73,2067;3,10292
0,171101;72,8806;2,98581
0,171016;72,7245;3,10575
0,171683;73,0081;3,16825
0,171008;72,6613;3,20042
0,170728;72,5083;3,24435
0,17092;72,7608;3,2972
0,170653;72,6642;3,35447
0,170997;72,9215;3,42852
0,171324;72,9239;3,43176
0,17077;72,5686;3,41662
0,170568;72,5682;3,39331
0,169704;72,2854;3,32485
0,169245;71,9882;3,32041
0,168558;71,6373;3,31433
0,168911;71,8801;3,30959
0,16866;71,8577;3,29268
0,168489;71,7846;3,28994
0,167223;71,2371;3,29749
0,167246;71,1714;3,30271
0,166708;70,9674;3,2983
0,16668;71,0555;3,30744
0,166527;70,9904;3,3122
0,166363;70,8623;3,30108
0,164945;70,1345;3,31056
0,163365;69,5526;3,3358
0,163586;69,8104;3,29046
0,164941;70,5207;3,27834
0,16494;70,52;3,28337
0,166031;71,0863;3,29338
0,167123;71,4783;3,23822
0,166852;71,4876;3,2598
0,166292;71,3975;3,2428
0,165995;71,2866;3,24398
0,164867;70,695;3,24528
0,165669;71,1964;3,2437
0,166927;71,8118;3,26351
0,16788;72,2724;3,25853
0,168283;72,5553;3,24941
0,168552;72,8228;3,24258
0,167518;72,6022;3,24788
0,168391;72,7617;3,26205
0,169456;73,4506;3,27938
0,172465;74,8327;3,26772
0,17188;74,3726;3,28114
0,172327;74,6004;3,31604
0,173385;75,5873;3,33841
0,171152;74,9818;3,37686
0,170443;74,8926;3,37807
0,169569;73,9746;3,35807
0,167926;74,0637;3,34717
0,168113;73,7426;3,36778
0,168214;73,6694;3,3918
0,169773;74,1399;3,39883
0,169002;73,8453;3,44902
0,16902;73,5998;3,46567
0,168531;73,6059;3,55872
0,168373;73,4107;3,70033
0,167912;73,4698;3,78054
0,168398;73,851;3,86552
0,167989;73,5708;3,67861
0,168359;73,733;3,66506
0,169121;74,2947;3,74346
0,168598;73,8206;3,81462
0,169146;73,7901;3,84634
0,168137;73,3583;3,75865
0,169007;73,1886;3,74601
0,168993;73,2329;3,70841
0,169248;73,4959;3,67668
0,169158;73,6514;3,60999
0,169;74,2926;3,59865
0,172328;75,1315;3,63703
0,171858;74,8355;3,65528
0,171367;74,5277;3,66618
0,171442;74,5686;3,66459
0,173677;75,7668;3,65416
0,174625;76,0404;3,65161
0,1752;76,3347;3,6568
0,175964;76,8697;3,66982
0,175323;76,4408;3,67656
0,175815;76,6903;3,68772
0,177402;77,3649;3,70131
0,180165;78,6422;3,75001
0,181167;78,9437;3,72895
0,181675;78,947;3,7243
0,178808;77,8174;3,74221
0,178379;77,4702;3,75292
0,177719;77,1302;3,76564
0,176253;76,4849;3,80205
0,176308;76,6501;3,87183
0,175942;76,0509;3,86619
0,175695;75,6806;3,91066
0,175965;75,3042;3,9216
0,17559;74,8015;3,93894
0,175018;74,7241;3,96726
0,174631;74,9867;3,96622
0,17765;76,5762;3,9274
0,176945;76,166;3,96906
0,175533;75,0141;3,96051
0,176786;75,7527;3,99669
0,176931;75,7619;3,96676
0,17953;76,7671;3,98541
0,184681;80,4194;3,99704
0,185306;86,9288;3,99593
0,180019;83,5485;3,99841
0,188393;93,5589;3,99308
0,186621;91,7457;4,00953
0,209806;103,2487;4,00816
0,225809;111,7564;3,98116
0,210524;105,8124;3,96452
0,207345;105,8124;3,99324
0,230647;116,0847;4,02677
0,231488;120,3785;4,03336
0,228376;116,7517;4,06632
0,224903;115,1963;4,04215
0,217075;111,4823;4,04636
0,212006;108,0521;4,00906
0,206141;104,8012;4,01523
0,204893;103,9524;4,01832
0,206331;104,6819;4,01326
0,205133;104,0741;4,03003
0,203014;103,1618;4,0308
0,194515;96,0458;4,03499
0,193977;95,6618;4,0662
0,194731;93,7125;4,13398
0,184763;86,2843;4,13667
0,180649;84,0851;4,19205
0,177349;83,4097;4,27968
0,175449;83,4285;4,24631
0,176894;83,5932;4,26789
0,176309;83,352;4,25811
0,178428;82,5962;4,23061
0,164975;76,2547;4,2177
0,163118;74,8501;4,21767
0,177134;79,1596;4,2125
0,177135;79,6274;4,21053
0,177541;79,8471;4,20757
0,180572;81,288;4,20074
0,178593;80,0437;4,18982
0,174902;79,4529;4,203
0,175678;79,0287;4,20517
0,173774;77,0809;4,19971
0,168905;74,999;4,14403
0,165537;73,505;4,11231
0,165231;73,3611;4,07556
0,162203;72,7089;4,03798
0,160687;72,8764;3,9431
0,160817;72,2953;3,93126
0,158362;71,0237;3,88534
0,157178;69,416;3,94775
0,151626;66,2378;4,03932
0,157514;67,3843;4,06891
0,158443;68,8389;4,10018
0,148645;65,7916;4,0522
0,146701;63,7799;4,04021
0,14829;63,4445;4,04166
0,147922;63,5428;4,0442
0,146871;63,5643;4,02959
0,144221;62,4031;4,02377
0,136497;58,8862;4,01427
0,136955;58,2087;4,00895
0,134095;56,969;4,02161
0,13504;56,2996;3,98423
0,149474;62,0495;3,91481
0,157349;66,4029;3,89357
0,145621;63,0975;3,89817
0,144147;61,6069;3,83879
0,148246;61,4733;3,793
0,145012;61,575;3,56279
0,143181;61,9659;3,54044
0,141473;61,1094;3,53914
0,141142;60,9565;3,56403
0,140258;60,2282;3,55463
0,134709;58,3895;3,53527
0,132973;57,778;3,54997
0,130892;57,0926;3,56041
0,129983;56,6624;3,57005
0,129711;56,8691;3,54713
0,128254;56,7101;3,55587
0,125703;56,1727;3,34995
0,123422;54,7081;3,29061
0,118944;53,2788;3,31262
0,1175;53,3578;3,36736
0,114721;53,3234;3,4196
0,113324;53,3641;3,45601
0,114915;52,9699;3,43681
0,112176;51,158;3,47095
0,11291;52,5123;3,55068
0,114316;53,7676;3,51716
0,118098;55,0858;3,51065
0,12606;58,5118;3,47028
0,134064;62,911;3,47282
0,134558;63,1427;3,45059
0,128376;61,2664;3,44716
0,129084;61,3045;3,4554
0,126609;58,8541;3,45324
0,123647;58,5322;3,39715
0,122411;58,2568;3,37491
0,120889;57,8323;3,35852
0,117746;56,5616;3,36158
0,114497;55,437;3,34358
0,114183;54,8491;3,34118
0,11737;56,4783;3,34003
0,11906;57,3917;3,37518
0,119414;57,7821;3,39687
0,123257;58,6605;3,40457
0,125502;60,2198;3,44401
0,125381;60,2031;3,47813
0,128055;61,3101;3,51476
0,130061;62,0506;3,57936
0,12546;60,1595;3,55975
0,126605;60,2374;3,60656
0,126521;60,258;3,60114
0,126779;60,3696;3,63431
0,12619;60,3164;3,73802
0,126687;60,3814;3,6027
0,12637;60,4542;3,5755
0,126823;60,6229;3,46568
0,127492;60,8993;3,44762
0,128936;61,3747;3,47581
0,128995;61,4247;3,46637
0,127482;60,7552;3,47314
0,125907;59,957;3,47084
0,124243;59,1321;3,49256
0,125395;59,7419;3,61227
0,126366;59,8963;3,60465
0,127532;59,9974;3,60629
0,129378;59,7699;3,62155
0,129217;60,0924;3,60966
0,128954;60,3636;3,6184
0,128963;60,3677;3,64505
0,128687;60,2386;3,65299
0,127564;60,237;3,66483
0,12806;60,3713;3,64993
0,128904;60,9033;3,59664
0,128757;60,8544;3,52508
0,129493;61,1814;3,57034
0,128516;60,801;3,57121
0,126649;60,4696;3,58817
0,127721;60,4568;3,58559
0,127265;60,0676;3,56308
0,126254;59,7751;3,57602
0,125902;59,6663;3,55636
0,126598;60,0316;3,55363
0,126103;60,1662;3,54409
0,125677;60,0158;3,53821
0,127271;60,8685;3,5432
0,125242;59,8318;3,55466
0,120718;58,1006;3,55529
0,120977;57,999;3,59392
0,121867;58,1756;3,61907
0,122047;58,4485;3,61964
0,119763;57,413;3,61717
0,115957;55,2987;3,64743
0,120758;57,5664;3,67475
0,123638;58,7913;3,61025
0,125676;59,4043;3,60888
0,128182;60,2534;3,4998
0,130661;61,2475;3,50876
0,132007;62,3126;3,50343
0,13453;63,684;3,49392
0,134237;63,7559;3,49043
0,132858;63,4917;3,47637
0,131553;63,0558;3,4264
0,129513;61,7634;3,38284
0,130473;61,7032;3,33584
0,130246;61,5905;3,31746
0,130819;61,5018;3,32888
0,130685;61,1958;3,31405
0,129328;61,1629;3,31224
0,129686;61,3326;3,25977
0,129888;61,4277;3,30055
0,130185;61,3589;3,29162
0,132229;61,5343;3,28377
0,131955;61,6229;3,25245
0,131157;61,4275;3,23944
0,132164;61,6175;3,22522
0,134826;62,0955;3,22977
0,131848;61,2367;3,23094
0,131304;60,9774;3,19441
0,131594;61,0611;3,12693
0,131542;61,2434;3,10545
0,128281;60,2179;3,10766
0,130729;60,3982;3,08507
0,131186;60,3116;3,05837
0,13091;60,3484;3,06412
0,131467;60,3894;3,06105
0,13152;60,3741;3,08331
0,132315;60,7379;3,0763
0,130852;60,6566;3,06775
0,130749;60,5043;3,07527
0,130523;60,3866;3,06665
0,129799;60,4797;3,11167
0,130543;60,752;3,1395
0,130503;61,0742;3,17141
0,129967;60,8803;3,21086
0,130407;61,1479;3,20237
0,131871;61,7749;3,17094
0,132596;62,1849;3,1457
0,134088;62,9103;3,11457
0,133248;62,9372;3,09938
0,132137;62,5722;3,08882
0,132116;62,3813;3,09227
0,132942;62,7674;3,11664
0,134514;63,212;3,10308
0,134993;63,359;3,11142
0,137244;64,3015;3,15208
0,137886;64,6078;3,15768
0,141599;66,3474;3,15387
0,147368;69,0037;3,13666
0,150317;70,5256;3,13082
0,153378;72,1306;3,07534
0,147064;68,676;3,04815
0,148167;68,4487;3,02748
0,151669;69,9346;2,98884
0,154848;71,3261;2,96526
0,156056;71,9778;2,93921
0,152583;70,3375;2,91835
0,151735;70,3002;2,91453
0,15051;69,6094;2,93788
0,149446;69,0202;2,94563
